,ID,h,j,v,z,label
6938,GDS_wide2_441,9188.0621347,8133.79714276,1445.98804896,2254.50643483,disk
6939,GDS_wide2_4410,541.994104282,591.925460018,885.06724447,607.046158889,disk
6940,GDS_wide2_4417,372.332961356,375.302962916,246.896119113,215.748007804,disk
6941,GDS_wide2_4421,575.090791008,553.87666351,471.548235298,545.372599419,disk
6942,GDS_wide2_443,42201.507918,52011.8791072,6402.02413499,18095.6004093,pointsource
6943,GDS_wide2_4430,15695.0037176,14178.1527511,2418.06954141,4046.51322435,disk
6944,GDS_wide2_4446,269.667418944,220.238165044,261.288239994,205.772240471,disk
6946,GDS_wide2_445,2358.26374589,949.273665485,151.834004451,188.563030716,spheroid
6947,GDS_wide2_4453,280.434697491,269.173683647,323.16947425,202.264212907,disk
6948,GDS_wide2_4458,424.725420319,529.771258019,421.656954848,502.781811385,disk
6949,GDS_wide2_446,877.250932957,583.146516466,127.008426908,156.948985103,spheroid
6950,GDS_wide2_447,430.653811243,449.259412742,217.325064713,233.817642211,spheroid
6951,GDS_wide2_4483,1066.41065841,956.048112894,332.223402733,715.230391921,disk
6952,GDS_wide2_4485,366.880649434,447.342707478,477.481348666,282.419139401,disk
6953,GDS_wide2_4502,287.186609598,276.421922841,424.458695171,277.818892212,spheroid
6954,GDS_wide2_4505,6588.78249525,6428.36926808,3886.78584642,4968.43325951,spheroid
6955,GDS_wide2_4509,860.084487472,1027.78647742,1075.87229554,798.189040016,disk
6956,GDS_wide2_451,676.299214403,832.784050789,543.59981229,483.481217902,disk
6957,GDS_wide2_452,254.586880654,255.854443942,246.44189057,152.974618525,irregular
6958,GDS_wide2_4528,651.447269033,472.714212717,155.384503957,214.260057722,disk
6959,GDS_wide2_4538,1257.64170081,1082.28309452,83.6917311766,219.136646479,disk
6960,GDS_wide2_4542,838.900473204,719.631011207,303.461861044,336.378628858,disk
6961,GDS_wide2_4543,6426.38696186,6484.14835367,951.998396439,1967.17954393,disk
6962,GDS_wide2_455,3522.75343986,4107.15888244,1356.97402016,1990.39363437,disk
6963,GDS_wide2_4550,734.454836359,570.276925196,634.740736864,472.395842327,spheroid
6964,GDS_wide2_4553,1113.04438599,934.165374564,83.3124708903,325.93014992,spheroid
6965,GDS_wide2_4555,3566.61657216,3510.62086183,1279.43607805,1461.71888057,disk
6966,GDS_wide2_4559,437.355084566,499.721057242,388.905893216,282.38190544,disk
6968,GDS_wide2_4562,510.413489213,474.947143558,386.244013825,302.677754222,disk
6969,GDS_wide2_457,346.543291248,444.718077267,236.244569619,237.467841165,disk
6970,GDS_wide2_4571,124.840577575,112.077795383,302.581092111,412.791446417,disk
6971,GDS_wide2_4578,351.975924978,467.246114836,293.8332391,277.275131361,spheroid
6972,GDS_wide2_458,311.249569681,422.394001557,199.642662998,164.2814195,disk
6973,GDS_wide2_4582,1870.78031114,1509.23749109,1791.39783549,1137.71704924,disk
6974,GDS_wide2_4583,458.332706564,730.388952287,846.354490415,489.818565717,spheroid
6975,GDS_wide2_4588,412.732722915,395.66104077,339.771782207,227.711321424,spheroid
6976,GDS_wide2_4592,452.906901316,518.130654321,1018.44544913,473.465379348,spheroid
6977,GDS_wide2_4594,235.349988171,192.611779762,149.592697374,124.639482056,disk
6979,GDS_wide2_46,246.871804715,232.125455966,nan,nan,unknown
6980,GDS_wide2_4611,359.096675304,319.052329335,176.184731557,212.50327023,spheroid
6982,GDS_wide2_462,3774.19261608,3362.77646554,920.507616075,1238.8099385,disk
6983,GDS_wide2_4625,2531.74431031,3029.35603962,1953.21413862,1670.27801334,disk
6984,GDS_wide2_4626,404.309159231,152.488926808,460.21541129,293.142448341,disk
6985,GDS_wide2_4627,467.144276605,512.213746575,342.179066203,270.830985921,spheroid
6986,GDS_wide2_4629,282.990415559,347.018348698,188.224848944,190.12881231,disk
6987,GDS_wide2_4636,190.646357225,220.579192266,261.434063309,222.492192444,disk
6988,GDS_wide2_464,157.72879313,129.812843654,59.3855513016,105.507633118,irregular
6989,GDS_wide2_4640,772.139650699,699.55044124,268.111944524,335.057998217,disk
6990,GDS_wide2_4645,590.761838007,538.779199312,1044.34989105,489.755210998,irregular
6991,GDS_wide2_465,763.352313308,661.02621727,inf,inf,disk
6992,GDS_wide2_4654,1763.89348689,2320.20147683,210.929438113,798.213427307,spheroid
6993,GDS_wide2_4659,2474.16551395,1871.98814196,457.547289419,612.343030154,spheroid
6994,GDS_wide2_4662,199.469574914,150.446623036,208.750513447,141.596453468,spheroid
6995,GDS_wide2_4673,213.252451127,260.940221365,202.635982287,173.803086701,disk
6996,GDS_wide2_4678,1133.18432752,1169.9552884,637.664181038,722.615777379,disk
6997,GDS_wide2_468,1467.98576575,1435.33854089,609.312867642,404.971176554,disk
6998,GDS_wide2_4686,709.263097861,612.015584259,249.96941604,319.78027634,disk
6999,GDS_wide2_469,306.7678247,414.25190596,202.865233124,279.693804391,disk
7001,GDS_wide2_4698,432.095567538,447.67511442,587.907232878,445.908584673,disk
7002,GDS_wide2_47,155.120916697,194.47891025,124.599408559,115.228694345,pointsource
7003,GDS_wide2_470,3258.13000982,3724.62496152,1955.76334278,2068.14436091,disk
7004,GDS_wide2_4701,584.333501432,556.294505463,407.851037025,308.120404555,disk
7005,GDS_wide2_4708,1253.24858757,1391.7176657,1249.60149151,902.711916955,pointsource
7006,GDS_wide2_471,1827.47604045,1941.62344693,512.365889149,727.231770223,disk
7007,GDS_wide2_4714,721.393952688,1150.26239293,710.680757878,721.914305547,disk
7009,GDS_wide2_4749,18204.1308666,21775.4836365,3977.92936839,12121.7583882,pointsource
7010,GDS_wide2_477,1088.95394053,1673.16343537,573.516789273,734.164705596,disk
7012,GDS_wide2_479,1396.14972564,1381.92907435,626.051527465,559.562984667,spheroid
7013,GDS_wide2_4795,243.732737196,293.186081779,419.836542119,289.533411639,disk
7014,GDS_wide2_4796,238.897231902,220.013086549,307.790314817,191.662429238,irregular
7015,GDS_wide2_4807,372.37857343,318.796321487,125.14220813,117.694796203,disk
7017,GDS_wide2_4816,1260.13354954,1378.72952061,1112.64804769,1013.23130548,disk
7018,GDS_wide2_4819,334.859503725,536.777855601,465.740611452,282.217604933,disk
7020,GDS_wide2_485,456.445071268,450.173253218,600.188814119,300.294190413,irregular
7022,GDS_wide2_487,648.624269262,739.97777892,340.129271545,418.946563184,disk
7023,GDS_wide2_4871,231.966226868,208.095515076,279.041728337,150.062091209,irregular
7024,GDS_wide2_4872,1653.7701298,1637.85004926,1189.27038295,831.057948753,disk
7025,GDS_wide2_4892,352.323888331,264.789921242,229.040961127,166.669004803,disk
7026,GDS_wide2_49,1443.27861025,1775.47960639,nan,nan,disk
7027,GDS_wide2_490,1395.36279127,1461.14014215,391.958020593,637.081569292,disk
7028,GDS_wide2_493,2270.09365641,2990.02671545,2783.65211474,2194.2338347,irregular
7029,GDS_wide2_495,173.736866173,242.39242891,136.44845421,102.700971939,disk
7031,GDS_wide2_4957,562.378166112,576.739711824,514.703136577,533.733490152,disk
7032,GDS_wide2_4971,582.795622078,716.575610541,861.576631722,434.478490963,disk
7033,GDS_wide2_4976,500.513552669,633.781004548,69.7772849379,223.576487339,spheroid
7035,GDS_wide2_5000,1691.16615869,1448.24189328,471.255933735,534.236429923,disk
7036,GDS_wide2_5011,1671.59997779,1674.90382827,444.443734035,820.749051271,spheroid
7037,GDS_wide2_502,206.720778584,196.315342353,168.446195084,133.056596345,unknown
7038,GDS_wide2_503,1443.93686312,1734.3539724,600.922987456,783.675302251,disk
7039,GDS_wide2_5036,873.17525394,876.688334501,121.294254011,309.157856088,spheroid
7040,GDS_wide2_505,1222.4058354,1429.61890337,943.459886706,795.570934035,disk
7041,GDS_wide2_506,529.000803221,515.266674577,125.459290359,165.710066979,spheroid
7042,GDS_wide2_5066,295.165000337,303.794167767,15.3875797763,123.010319122,disk
7043,GDS_wide2_5075,271.675978963,213.323586705,338.502172536,203.491578952,disk
7044,GDS_wide2_508,1034.6485655,1319.04941453,798.119947009,719.665215793,disk
7045,GDS_wide2_5082,867.404734609,880.880742488,383.822615503,519.281175756,spheroid
7046,GDS_wide2_5096,419.637708976,508.062643473,377.237890828,427.273555321,disk
7047,GDS_wide2_5103,1431.4402817,1363.62360492,992.017624651,1156.45390987,disk
7048,GDS_wide2_5106,6191.01662507,8729.59430662,6059.85017238,6273.00776685,disk
7049,GDS_wide2_5135,5990.87455934,7248.73137638,189.535251664,2092.48216964,pointsource
7050,GDS_wide2_5143,488.677013403,455.293146296,317.252605095,259.605722887,disk
7051,GDS_wide2_515,653.080042547,827.577406324,756.200298029,519.343345896,disk
7052,GDS_wide2_5164,2256.54766273,2500.60443715,1410.68974425,1247.29882564,spheroid
7053,GDS_wide2_5168,1954.59555254,1411.03523224,173.33080425,599.71906787,spheroid
7054,GDS_wide2_5178,333.543210979,268.419416146,302.880038059,219.310100934,disk
7055,GDS_wide2_518,730.596615403,566.148052366,442.714138028,308.828620949,irregular
7056,GDS_wide2_5184,315.410097771,400.616352401,224.477917221,189.585045659,spheroid
7057,GDS_wide2_519,401.494007168,391.830179857,309.286423207,236.186248425,disk
7059,GDS_wide2_5203,2850.30593819,2359.66774207,703.841242208,630.827033367,spheroid
7060,GDS_wide2_522,410.08827662,418.33190031,214.386979435,239.680634804,disk
7061,GDS_wide2_523,261.804110354,310.849071725,127.238777299,146.261988533,disk
7062,GDS_wide2_5240,522.881324045,618.959245983,442.598805284,396.126467559,disk
7063,GDS_wide2_5250,1959.02761266,2015.18828246,970.925865909,1171.59754701,irregular
7064,GDS_wide2_5253,270.116203364,341.2733248,366.3048969,260.133665546,disk
7065,GDS_wide2_5266,401.690307507,419.220881364,299.656192648,228.656361701,disk
7066,GDS_wide2_527,295.880158676,235.780496701,11.9765565289,131.320386916,disk
7067,GDS_wide2_5277,2384.99396892,2229.70250366,239.080105065,660.932444563,spheroid
7069,GDS_wide2_530,6093.51642954,5152.02943725,1026.70534244,1943.51965574,disk
7070,GDS_wide2_531,1125.40209589,1124.64762453,528.415510075,516.338908127,pointsource
7071,GDS_wide2_5322,324.049025607,335.61978193,189.950149778,174.917779079,spheroid
7072,GDS_wide2_5327,2081.08319446,1893.87638271,199.41631278,550.334359946,spheroid
7073,GDS_wide2_5338,343.969683194,350.510313328,347.783281157,315.076104947,disk
7074,GDS_wide2_534,341.509355488,379.435802368,89.5744055508,180.226448504,disk
7075,GDS_wide2_536,573.862641819,766.262332742,545.080220579,472.109541442,disk
7076,GDS_wide2_5372,511.19968722,570.850466104,262.668794041,343.265722394,disk
7077,GDS_wide2_5378,379.893463417,539.881162878,561.999067019,391.521215373,pointsource
7078,GDS_wide2_5384,736.389579231,737.569994476,640.010792958,521.518333274,disk
7079,GDS_wide2_539,277.695204618,145.248543802,60.9706511547,64.9208999232,disk
7080,GDS_wide2_54,956.320805666,1064.3236696,nan,nan,disk
7081,GDS_wide2_540,1768.77574288,1726.9174053,430.036472573,533.478427601,disk
7082,GDS_wide2_5408,1151.44936422,883.145137221,inf,257.125053912,disk
7083,GDS_wide2_541,275.967339672,269.548348699,186.111786036,167.155510081,disk
7084,GDS_wide2_5417,554.902770385,466.597720843,254.808637404,302.975757536,disk
7085,GDS_wide2_5422,3553.97794462,3384.75856548,368.56037189,816.76370273,spheroid
7086,GDS_wide2_5434,241.559467362,220.327137021,74.0787174638,110.326904853,disk
7087,GDS_wide2_5474,747.870839538,691.604895511,628.029079996,437.076204096,spheroid
7088,GDS_wide2_548,486.237217063,429.590260911,56.3203696082,210.557687727,disk
7089,GDS_wide2_549,264.436897433,236.478055981,189.473564618,124.957661114,disk
7090,GDS_wide2_55,191.692717491,245.640956946,154.910817755,172.857489418,irregular
7091,GDS_wide2_551,275.784839588,180.428600233,97.1121185532,92.4748918491,irregular
7092,GDS_wide2_5519,1526.07633216,1642.86055977,758.746223958,990.081991683,disk
7093,GDS_wide2_552,5755.64358356,5603.1313533,2459.3379334,2879.01767794,disk
7094,GDS_wide2_5520,1996.32303323,1721.02548006,808.259468433,809.21816605,disk
7095,GDS_wide2_5525,4670.02178351,5155.31047778,4322.56322024,3430.761876,irregular
7096,GDS_wide2_553,1834.34811775,1552.0650098,286.224033988,407.444338882,disk
7097,GDS_wide2_5535,697.532070043,671.284288132,532.637704568,446.529410185,disk
7098,GDS_wide2_554,4127.90641245,4690.97015661,1551.58520163,2240.80895389,disk
7099,GDS_wide2_5545,233.65542512,234.116759177,110.33163694,152.870692886,disk
7100,GDS_wide2_556,397.405351146,550.45063595,267.647861721,197.193232661,disk
7101,GDS_wide2_5580,476.711941731,427.588689457,199.090785007,202.079618691,disk
7102,GDS_wide2_5587,603.541403118,601.811084569,214.082488168,344.281274418,disk
7103,GDS_wide2_559,681.454524526,802.984180327,404.611854973,376.430596322,disk
7105,GDS_wide2_5627,396.694805477,444.076531245,222.066248431,266.871567808,disk
7106,GDS_wide2_563,731.181238094,856.419200256,277.348932646,389.935484079,disk
7107,GDS_wide2_5641,3840.75939571,2918.37937159,703.286714459,1063.97891558,disk
7108,GDS_wide2_5647,227.945115472,270.626420991,315.127436446,254.576997939,irregular
7109,GDS_wide2_566,1303.82807994,1343.40611632,539.270497586,664.995884543,disk
7110,GDS_wide2_567,386.922905251,416.731931901,433.511305973,321.248996961,spheroid
7111,GDS_wide2_5678,908.027285305,1036.83405115,749.532331962,735.030578708,spheroid
7112,GDS_wide2_568,3813.26777942,4463.3675841,4506.02592389,2625.14688645,disk
7113,GDS_wide2_57,393.112001928,417.115808394,671.188543238,158.3252038,disk
7114,GDS_wide2_570,544.284842884,482.072669299,229.170461626,177.008850484,disk
7115,GDS_wide2_5722,521.161865676,525.837409812,177.910785657,264.647337889,spheroid
7116,GDS_wide2_573,238.210633896,214.630376279,192.417464887,98.9446081949,disk
7117,GDS_wide2_574,1706.18328755,1800.71030184,982.558276555,811.116374122,irregular
7118,GDS_wide2_5741,392.178835245,396.275684011,148.664503278,227.288474262,disk
7119,GDS_wide2_5757,2862.7802661,2998.00028903,1321.9950127,1528.49955418,disk
7120,GDS_wide2_576,15398.7963523,14703.3292051,3490.0459109,6153.07449158,disk
7121,GDS_wide2_579,816.9191303,708.939529471,102.802211757,166.478030469,disk
7122,GDS_wide2_5794,154.408539885,142.523297244,120.858307788,103.930541187,disk
7123,GDS_wide2_580,2177.90319859,1915.30265067,429.261096596,615.8893078,disk
7124,GDS_wide2_581,641.935478923,530.004490295,434.29697526,358.39704408,spheroid
7125,GDS_wide2_5810,1226.03837012,1131.16658931,731.200638252,751.988618395,disk
7126,GDS_wide2_5819,830.506675827,479.685553426,176.825383101,210.419077523,spheroid
7127,GDS_wide2_582,405.580632218,395.987411462,90.8780827554,154.443889652,spheroid
7128,GDS_wide2_5826,1577.35540952,1613.79562484,471.203748014,774.085970229,disk
7129,GDS_wide2_583,176.912945115,216.060302923,162.053013066,144.778991145,unknown
7130,GDS_wide2_584,549.091154669,529.0224948,127.529110984,182.879770417,disk
7131,GDS_wide2_585,270.538082913,369.102051101,234.103498616,266.263820763,disk
7132,GDS_wide2_5885,839.266417044,752.42271933,439.956762984,457.693852578,disk
7133,GDS_wide2_5898,258.558141152,366.545401737,422.617603115,347.799842982,irregular
7134,GDS_wide2_590,15316.4930128,14606.3720773,2645.25321754,6000.97034297,disk
7135,GDS_wide2_591,813.104956544,1035.27953141,686.476035361,666.956562884,irregular
7136,GDS_wide2_592,1011.67990514,890.710030434,540.609212379,427.265537697,disk
7137,GDS_wide2_593,1135.93156606,1303.60153729,1202.70453585,1105.26120184,disk
7138,GDS_wide2_594,413.690284475,419.495916856,395.348185697,257.373905844,disk
7139,GDS_wide2_5949,1974.34796968,2258.30887035,2015.25040483,1409.35071761,disk
7140,GDS_wide2_595,384.779832081,407.923813947,631.688412318,226.788415036,disk
7141,GDS_wide2_596,291.671325264,203.592813003,134.543958432,103.74336325,disk
7142,GDS_wide2_5996,977.348481352,971.323478935,107.757999161,345.227731719,spheroid
7144,GDS_wide2_600,868.57588635,783.542025515,472.918584224,363.511496655,irregular
7146,GDS_wide2_6003,14447.4336151,18082.5679214,3958.94681184,8843.08290945,pointsource
7147,GDS_wide2_601,4740.85748096,5085.63449035,3841.46802012,2667.75107339,disk
7149,GDS_wide2_6015,417.528205418,506.610418074,385.816266862,325.193679337,disk
7150,GDS_wide2_603,557.048679664,659.912450585,375.563897612,369.944351405,irregular
7151,GDS_wide2_604,2440.90772626,2933.8609552,1287.67532771,985.203538673,disk
7152,GDS_wide2_6060,223.329615553,260.53344919,321.111946212,146.802117126,disk
7153,GDS_wide2_6061,523.369138273,553.689830598,433.100835405,337.169798711,spheroid
7154,GDS_wide2_6067,900.483210433,977.035011986,856.264361141,649.216462715,irregular
7155,GDS_wide2_6082,330.471098513,334.949202296,178.668627489,190.169207264,disk
7156,GDS_wide2_61,350.551529496,357.299438463,inf,37.3690722712,irregular
7157,GDS_wide2_611,544.825801232,550.905723746,255.574378193,306.137798054,disk
7158,GDS_wide2_6117,524.732504223,564.838808359,470.419885928,325.452380935,spheroid
7160,GDS_wide2_613,1156.12299779,1247.14209709,643.848100088,636.709157107,irregular
7161,GDS_wide2_6135,20970.6820522,19193.3142981,2493.85905518,6449.89690071,spheroid
7162,GDS_wide2_6144,407.113422223,446.695717588,165.330745575,178.994356284,irregular
7163,GDS_wide2_6156,764.866589495,649.013619299,192.755781865,263.570968324,disk
7164,GDS_wide2_616,5865.62713899,4969.27876565,573.68161229,1444.84130122,disk
7166,GDS_wide2_6178,2766.47983702,2045.98311722,222.982249616,558.857835007,disk
7167,GDS_wide2_620,632.777383613,436.906405158,257.751528918,205.890935111,disk
7168,GDS_wide2_6205,1249.88449395,1391.69141598,1496.07384963,754.123302145,disk
7169,GDS_wide2_6209,2071.90313424,1867.90034412,982.142778976,838.897661304,irregular
7170,GDS_wide2_621,39343.3300266,52931.1059231,9675.39500536,20635.8025487,pointsource
7171,GDS_wide2_6239,625.159117181,739.223948164,460.970471953,259.917570921,spheroid
7172,GDS_wide2_624,1093.00703867,1142.23443595,954.027368023,633.88227691,disk
7173,GDS_wide2_625,1598.1194554,1703.57452227,911.539751067,911.806026477,disk
7174,GDS_wide2_6250,264.42189841,187.901676865,131.628895369,143.940571344,disk
7175,GDS_wide2_6275,3131.34595164,3756.38458934,3843.3378798,2354.73235844,spheroid
7176,GDS_wide2_6277,332.893997346,302.754790453,99.3745253535,118.670391444,disk
7177,GDS_wide2_6281,369.534882763,319.405083746,231.995229018,145.928606174,irregular
7178,GDS_wide2_6286,501.095522238,550.72875267,288.495970061,351.226930708,disk
7179,GDS_wide2_629,628.042279918,705.383982067,180.526339925,326.781898066,spheroid
7180,GDS_wide2_6298,645.408434988,714.585780569,33.2339270642,75.9807177566,irregular
7181,GDS_wide2_630,1574.95132617,1467.23150928,283.956651504,558.66290505,disk
7182,GDS_wide2_632,668.050701109,806.745646162,377.079604,394.672822294,disk
7183,GDS_wide2_633,979.475245677,1024.00861043,286.537164202,512.830140315,spheroid
