,ID,ClSph,ClDk,ClIr,ClPS,ClUn
5974,GDS_wide2_1936,0.0,0.625,0.375,0.0,0.0
5975,GDS_wide2_1937,0.5,0.25,0.0,0.25,0.0
5976,GDS_wide2_194,0.25,0.75,0.0,0.0,0.0
5977,GDS_wide2_1941,0.0,0.625,0.375,0.0,0.0
5978,GDS_wide2_1944,0.5,0.25,0.0,0.25,0.0
5979,GDS_wide2_1945,0.0,0.625,0.375,0.0,0.0
5980,GDS_wide2_1948,0.0,0.625,0.375,0.0,0.0
5981,GDS_wide2_1949,0.125,0.875,0.0,0.0,0.0
5982,GDS_wide2_195,0.625,0.375,0.0,0.0,0.0
5983,GDS_wide2_1951,0.0,0.625,0.375,0.0,0.0
5984,GDS_wide2_1952,0.0,0.5,0.125,0.0,0.375
5985,GDS_wide2_196,0.875,0.0,0.0,0.125,0.0
5986,GDS_wide2_1961,0.0,0.75,0.0,0.25,0.0
5987,GDS_wide2_1962,0.25,0.75,0.0,0.0,0.0
5988,GDS_wide2_1963,0.25,0.0,0.0,0.75,0.0
5989,GDS_wide2_1964,0.0,0.625,0.375,0.0,0.0
5990,GDS_wide2_1966,0.0,0.75,0.25,0.0,0.0
5991,GDS_wide2_1967,0.125,0.375,0.5,0.0,0.0
5992,GDS_wide2_1971,0.125,0.75,0.125,0.0,0.0
5993,GDS_wide2_1972,0.0,0.5,0.0,0.5,0.0
5994,GDS_wide2_1974,0.75,0.25,0.0,0.0,0.0
5995,GDS_wide2_1976,0.25,0.75,0.0,0.0,0.0
5996,GDS_wide2_1979,0.75,0.0,0.0,0.25,0.0
5997,GDS_wide2_198,1.0,0.0,0.0,0.0,0.0
5998,GDS_wide2_1981,0.125,0.875,0.0,0.0,0.0
5999,GDS_wide2_1982,0.0,0.75,0.25,0.0,0.0
6000,GDS_wide2_1983,0.0,1.0,0.0,0.0,0.0
6001,GDS_wide2_1984,0.125,0.0,0.0,0.875,0.0
6002,GDS_wide2_1990,0.0,0.5,0.5,0.0,0.0
6003,GDS_wide2_1991,0.0,1.0,0.0,0.0,0.0
6004,GDS_wide2_1993,0.375,0.625,0.0,0.0,0.0
6005,GDS_wide2_1995,0.0,0.25,0.0,0.0,0.75
6006,GDS_wide2_1996,0.0,1.0,0.0,0.0,0.0
6007,GDS_wide2_1998,0.25,0.5,0.0,0.25,0.0
6008,GDS_wide2_1999,0.0,0.0,0.0,1.0,0.0
6009,GDS_wide2_20,0.25,0.5,0.0,0.0,0.25
6010,GDS_wide2_200,0.125,0.5,0.375,0.0,0.0
6011,GDS_wide2_2000,0.0,1.0,0.0,0.0,0.0
6012,GDS_wide2_2001,0.125,0.75,0.125,0.0,0.0
6013,GDS_wide2_2002,0.625,0.125,0.0,0.25,0.0
6014,GDS_wide2_2003,0.25,0.375,0.375,0.0,0.0
6015,GDS_wide2_2008,0.625,0.375,0.0,0.0,0.0
6016,GDS_wide2_2009,0.625,0.0,0.0,0.375,0.0
6017,GDS_wide2_2012,0.375,0.5,0.125,0.0,0.0
6018,GDS_wide2_2015,0.125,0.25,0.625,0.0,0.0
6019,GDS_wide2_2017,0.0,0.625,0.25,0.0,0.125
6020,GDS_wide2_2018,0.0,0.75,0.25,0.0,0.0
6021,GDS_wide2_2019,0.0,0.625,0.375,0.0,0.0
6022,GDS_wide2_202,0.375,0.25,0.25,0.125,0.0
6023,GDS_wide2_2021,0.0,1.0,0.0,0.0,0.0
6024,GDS_wide2_2023,0.0,1.0,0.0,0.0,0.0
6025,GDS_wide2_2024,0.0,0.625,0.375,0.0,0.0
6026,GDS_wide2_2027,0.25,0.25,0.5,0.0,0.0
6027,GDS_wide2_2028,0.5,0.25,0.0,0.25,0.0
6028,GDS_wide2_2029,0.0,0.75,0.25,0.0,0.0
6029,GDS_wide2_203,1.0,0.0,0.0,0.0,0.0
6030,GDS_wide2_2031,0.25,0.75,0.0,0.0,0.0
6031,GDS_wide2_2034,0.5,0.0,0.0,0.5,0.0
6032,GDS_wide2_2039,0.125,0.625,0.25,0.0,0.0
6033,GDS_wide2_204,0.5,0.375,0.0,0.125,0.0
6034,GDS_wide2_2040,0.0,0.375,0.0,0.0,0.625
6035,GDS_wide2_2041,0.0,0.75,0.25,0.0,0.0
6036,GDS_wide2_2044,0.125,0.875,0.0,0.0,0.0
6037,GDS_wide2_2045,0.625,0.0,0.0,0.375,0.0
6038,GDS_wide2_2048,0.125,0.625,0.25,0.0,0.0
6039,GDS_wide2_2050,0.0,0.625,0.375,0.0,0.0
6040,GDS_wide2_2051,0.0,0.375,0.125,0.0,0.5
6041,GDS_wide2_2052,0.25,0.25,0.5,0.0,0.0
6042,GDS_wide2_2053,0.0,0.5,0.5,0.0,0.0
6043,GDS_wide2_2055,0.125,0.875,0.0,0.0,0.0
6044,GDS_wide2_2056,0.75,0.25,0.0,0.0,0.0
6045,GDS_wide2_206,0.0,0.75,0.25,0.0,0.0
6046,GDS_wide2_2061,0.5,0.5,0.0,0.0,0.0
6047,GDS_wide2_2062,0.25,0.5,0.25,0.0,0.0
6048,GDS_wide2_2063,0.25,0.75,0.0,0.0,0.0
6049,GDS_wide2_2066,0.125,0.625,0.25,0.0,0.0
6050,GDS_wide2_207,0.75,0.25,0.0,0.0,0.0
6051,GDS_wide2_2071,0.0,0.875,0.125,0.0,0.0
6052,GDS_wide2_2074,0.625,0.125,0.0,0.25,0.0
6053,GDS_wide2_2076,0.125,0.25,0.625,0.0,0.0
6054,GDS_wide2_208,0.875,0.125,0.0,0.0,0.0
6055,GDS_wide2_2080,0.875,0.125,0.0,0.0,0.0
6056,GDS_wide2_2085,0.125,0.875,0.0,0.0,0.0
6057,GDS_wide2_2087,0.0,0.5,0.5,0.0,0.0
6058,GDS_wide2_2089,0.125,0.375,0.5,0.0,0.0
6059,GDS_wide2_209,0.5,0.125,0.375,0.0,0.0
6060,GDS_wide2_2091,0.375,0.0,0.0,0.625,0.0
6061,GDS_wide2_2093,0.0,0.5,0.5,0.0,0.0
6062,GDS_wide2_2097,0.125,0.375,0.5,0.0,0.0
6063,GDS_wide2_2098,0.0,0.5,0.5,0.0,0.0
6064,GDS_wide2_21,0.0,1.0,0.0,0.0,0.0
6065,GDS_wide2_210,0.0,0.625,0.25,0.125,0.0
6066,GDS_wide2_2100,0.75,0.25,0.0,0.0,0.0
6067,GDS_wide2_2101,0.5,0.25,0.0,0.25,0.0
6068,GDS_wide2_2102,0.125,0.875,0.0,0.0,0.0
6069,GDS_wide2_2104,0.0,1.0,0.0,0.0,0.0
6070,GDS_wide2_2106,0.0,0.75,0.25,0.0,0.0
6071,GDS_wide2_2109,0.375,0.125,0.0,0.5,0.0
6072,GDS_wide2_2110,0.0,0.625,0.375,0.0,0.0
6073,GDS_wide2_2112,0.0,0.875,0.125,0.0,0.0
6074,GDS_wide2_2113,0.375,0.375,0.0,0.25,0.0
6075,GDS_wide2_2114,0.25,0.5,0.0,0.25,0.0
6076,GDS_wide2_2115,0.0,0.75,0.25,0.0,0.0
6077,GDS_wide2_2119,0.0,0.75,0.25,0.0,0.0
6078,GDS_wide2_212,0.5,0.25,0.25,0.0,0.0
6079,GDS_wide2_2120,0.75,0.25,0.0,0.0,0.0
6080,GDS_wide2_2129,0.0,1.0,0.0,0.0,0.0
6081,GDS_wide2_2131,0.25,0.25,0.25,0.25,0.0
6082,GDS_wide2_2132,0.0,0.875,0.125,0.0,0.0
6083,GDS_wide2_2134,0.125,0.875,0.0,0.0,0.0
6084,GDS_wide2_2135,0.125,0.375,0.5,0.0,0.0
6085,GDS_wide2_2140,0.0,0.125,0.25,0.375,0.25
6086,GDS_wide2_2141,0.0,0.25,0.25,0.25,0.25
6087,GDS_wide2_2142,0.125,0.625,0.25,0.0,0.0
6088,GDS_wide2_2145,0.25,0.0,0.0,0.75,0.0
6089,GDS_wide2_2146,0.375,0.375,0.0,0.25,0.0
6090,GDS_wide2_2147,0.5,0.25,0.0,0.25,0.0
6091,GDS_wide2_2150,0.375,0.0,0.0,0.625,0.0
6092,GDS_wide2_2151,0.0,0.625,0.375,0.0,0.0
6093,GDS_wide2_2153,0.0,0.75,0.0,0.25,0.0
6094,GDS_wide2_2155,0.375,0.625,0.0,0.0,0.0
6095,GDS_wide2_2159,0.0,0.5,0.5,0.0,0.0
6096,GDS_wide2_216,0.0,1.0,0.0,0.0,0.0
6097,GDS_wide2_2161,0.25,0.25,0.0,0.5,0.0
6098,GDS_wide2_2162,0.0,0.875,0.125,0.0,0.0
6099,GDS_wide2_2167,0.0,0.75,0.25,0.0,0.0
6100,GDS_wide2_217,0.125,0.625,0.25,0.0,0.0
6101,GDS_wide2_2171,0.375,0.625,0.0,0.0,0.0
6102,GDS_wide2_2173,0.125,0.0,0.875,0.0,0.0
6103,GDS_wide2_2176,0.625,0.375,0.0,0.0,0.0
6104,GDS_wide2_2177,0.125,0.875,0.0,0.0,0.0
6105,GDS_wide2_2180,0.25,0.75,0.0,0.0,0.0
6106,GDS_wide2_2182,0.125,0.125,0.5,0.25,0.0
6107,GDS_wide2_2183,0.25,0.0,0.5,0.25,0.0
6108,GDS_wide2_2184,0.0833333333333,0.833333333333,0.0,0.0,0.0833333333333
6109,GDS_wide2_2186,0.25,0.75,0.0,0.0,0.0
6110,GDS_wide2_219,0.5,0.5,0.0,0.0,0.0
6111,GDS_wide2_2190,0.0,1.0,0.0,0.0,0.0
6112,GDS_wide2_2192,0.25,0.5,0.0,0.25,0.0
6113,GDS_wide2_2193,0.0,1.0,0.0,0.0,0.0
6114,GDS_wide2_2194,0.0,0.0,0.875,0.125,0.0
6115,GDS_wide2_2198,0.5,0.25,0.0,0.25,0.0
6116,GDS_wide2_220,1.0,0.0,0.0,0.0,0.0
6117,GDS_wide2_2201,0.125,0.875,0.0,0.0,0.0
6118,GDS_wide2_2203,0.0,0.75,0.25,0.0,0.0
6119,GDS_wide2_2205,0.125,0.125,0.5,0.25,0.0
6120,GDS_wide2_2208,0.0,0.5,0.375,0.125,0.0
6121,GDS_wide2_2210,0.0,0.5,0.5,0.0,0.0
6122,GDS_wide2_2213,0.0,0.25,0.5,0.25,0.0
6123,GDS_wide2_2218,0.125,0.625,0.25,0.0,0.0
6124,GDS_wide2_2219,0.125,0.625,0.0,0.25,0.0
6125,GDS_wide2_2220,0.125,0.125,0.5,0.25,0.0
6126,GDS_wide2_2227,0.125,0.875,0.0,0.0,0.0
6127,GDS_wide2_2228,0.5,0.125,0.0,0.375,0.0
6128,GDS_wide2_2229,0.125,0.875,0.0,0.0,0.0
6129,GDS_wide2_223,0.375,0.0,0.0,0.625,0.0
6130,GDS_wide2_2234,0.875,0.0,0.0,0.125,0.0
6131,GDS_wide2_2238,0.125,0.5,0.125,0.25,0.0
6132,GDS_wide2_2241,0.125,0.5,0.375,0.0,0.0
6133,GDS_wide2_2242,0.0,0.75,0.25,0.0,0.0
6134,GDS_wide2_2244,0.0,1.0,0.0,0.0,0.0
6135,GDS_wide2_2246,0.0,0.75,0.25,0.0,0.0
6136,GDS_wide2_2248,0.875,0.125,0.0,0.0,0.0
6137,GDS_wide2_2255,0.0,0.5,0.5,0.0,0.0
6138,GDS_wide2_226,0.0,1.0,0.0,0.0,0.0
6139,GDS_wide2_2265,0.375,0.375,0.0,0.25,0.0
6140,GDS_wide2_2266,0.125,0.875,0.0,0.0,0.0
6141,GDS_wide2_2268,0.0,0.75,0.25,0.0,0.0
6142,GDS_wide2_2274,0.0,0.625,0.375,0.0,0.0
6143,GDS_wide2_2277,0.0,1.0,0.0,0.0,0.0
6144,GDS_wide2_2279,0.625,0.0,0.0,0.375,0.0
6145,GDS_wide2_228,0.0,1.0,0.0,0.0,0.0
6146,GDS_wide2_2286,0.0,0.75,0.25,0.0,0.0
6147,GDS_wide2_2290,0.25,0.75,0.0,0.0,0.0
6148,GDS_wide2_2292,0.125,0.875,0.0,0.0,0.0
6149,GDS_wide2_2293,0.375,0.625,0.0,0.0,0.0
6150,GDS_wide2_2297,0.125,0.75,0.125,0.0,0.0
6151,GDS_wide2_2298,0.0,1.0,0.0,0.0,0.0
6152,GDS_wide2_2299,0.0,0.875,0.125,0.0,0.0
6153,GDS_wide2_23,0.0,0.0,0.25,0.0,0.75
6154,GDS_wide2_230,1.0,0.0,0.0,0.0,0.0
6155,GDS_wide2_2303,0.0,1.0,0.0,0.0,0.0
6156,GDS_wide2_2304,0.0,0.75,0.25,0.0,0.0
6157,GDS_wide2_2305,0.125,0.875,0.0,0.0,0.0
6158,GDS_wide2_2308,0.25,0.75,0.0,0.0,0.0
6159,GDS_wide2_231,0.375,0.375,0.25,0.0,0.0
6160,GDS_wide2_2312,0.25,0.5,0.25,0.0,0.0
6161,GDS_wide2_2314,0.25,0.125,0.625,0.0,0.0
6162,GDS_wide2_2319,0.0,0.125,0.875,0.0,0.0
6163,GDS_wide2_2320,0.0,1.0,0.0,0.0,0.0
6164,GDS_wide2_2322,0.0,0.0,0.0,1.0,0.0
6165,GDS_wide2_2323,0.875,0.125,0.0,0.0,0.0
6166,GDS_wide2_2325,0.375,0.25,0.375,0.0,0.0
6167,GDS_wide2_2328,0.25,0.75,0.0,0.0,0.0
6168,GDS_wide2_2329,0.375,0.625,0.0,0.0,0.0
6169,GDS_wide2_2330,0.875,0.125,0.0,0.0,0.0
6170,GDS_wide2_2333,0.0,1.0,0.0,0.0,0.0
6171,GDS_wide2_2334,0.25,0.125,0.625,0.0,0.0
6172,GDS_wide2_2335,0.0,0.0,0.0,1.0,0.0
6173,GDS_wide2_2338,0.0,0.875,0.125,0.0,0.0
6174,GDS_wide2_2339,0.0,0.125,0.875,0.0,0.0
6175,GDS_wide2_234,0.625,0.375,0.0,0.0,0.0
6176,GDS_wide2_2340,0.0,0.875,0.125,0.0,0.0
6177,GDS_wide2_2341,1.0,0.0,0.0,0.0,0.0
6178,GDS_wide2_2352,0.25,0.75,0.0,0.0,0.0
6179,GDS_wide2_2356,0.0,0.875,0.125,0.0,0.0
6180,GDS_wide2_2361,0.0,1.0,0.0,0.0,0.0
6181,GDS_wide2_2370,0.25,0.625,0.125,0.0,0.0
6182,GDS_wide2_2371,0.0,0.875,0.125,0.0,0.0
6183,GDS_wide2_2374,0.625,0.375,0.0,0.0,0.0
6184,GDS_wide2_238,0.25,0.0,0.75,0.0,0.0
6185,GDS_wide2_2381,0.75,0.0,0.0,0.25,0.0
6186,GDS_wide2_2383,0.625,0.375,0.0,0.0,0.0
6187,GDS_wide2_2384,0.0,0.875,0.125,0.0,0.0
6188,GDS_wide2_2385,0.5,0.25,0.25,0.0,0.0
6189,GDS_wide2_2386,0.0,0.75,0.25,0.0,0.0
6190,GDS_wide2_2388,0.25,0.75,0.0,0.0,0.0
6191,GDS_wide2_2389,0.375,0.625,0.0,0.0,0.0
6192,GDS_wide2_2390,0.0,1.0,0.0,0.0,0.0
6193,GDS_wide2_2391,0.125,0.5,0.25,0.125,0.0
6194,GDS_wide2_2393,0.875,0.125,0.0,0.0,0.0
6195,GDS_wide2_2394,1.0,0.0,0.0,0.0,0.0
6196,GDS_wide2_2397,0.0,0.5,0.25,0.0,0.25
6197,GDS_wide2_24,0.375,0.0,0.0,0.125,0.5
6198,GDS_wide2_240,0.25,0.75,0.0,0.0,0.0
6199,GDS_wide2_2401,0.125,0.625,0.25,0.0,0.0
6200,GDS_wide2_2402,0.0,0.625,0.375,0.0,0.0
6201,GDS_wide2_2405,0.75,0.25,0.0,0.0,0.0
6202,GDS_wide2_2406,0.875,0.0,0.0,0.125,0.0
6203,GDS_wide2_2407,0.0,0.75,0.25,0.0,0.0
6204,GDS_wide2_2408,0.25,0.75,0.0,0.0,0.0
6205,GDS_wide2_2409,0.625,0.25,0.125,0.0,0.0
6206,GDS_wide2_2410,0.0,0.625,0.375,0.0,0.0
6207,GDS_wide2_2413,0.0,1.0,0.0,0.0,0.0
6208,GDS_wide2_2415,0.5,0.5,0.0,0.0,0.0
6209,GDS_wide2_2416,0.125,0.75,0.125,0.0,0.0
6210,GDS_wide2_2417,0.5,0.5,0.0,0.0,0.0
6211,GDS_wide2_242,0.0,0.5,0.5,0.0,0.0
6212,GDS_wide2_2420,0.5,0.5,0.0,0.0,0.0
6213,GDS_wide2_2421,0.0,1.0,0.0,0.0,0.0
6214,GDS_wide2_2422,0.0,0.25,0.75,0.0,0.0
6215,GDS_wide2_2423,0.125,0.875,0.0,0.0,0.0
6216,GDS_wide2_2426,0.125,0.625,0.25,0.0,0.0
6217,GDS_wide2_2427,0.0,0.125,0.875,0.0,0.0
6218,GDS_wide2_2428,0.75,0.25,0.0,0.0,0.0
6219,GDS_wide2_243,1.0,0.0,0.0,0.0,0.0
6220,GDS_wide2_2430,0.0,1.0,0.0,0.0,0.0
6221,GDS_wide2_2431,0.25,0.75,0.0,0.0,0.0
6222,GDS_wide2_2432,0.375,0.625,0.0,0.0,0.0
6223,GDS_wide2_2433,0.75,0.25,0.0,0.0,0.0
6224,GDS_wide2_2434,0.5,0.25,0.0,0.25,0.0
6225,GDS_wide2_2435,0.875,0.125,0.0,0.0,0.0
6226,GDS_wide2_2436,0.0,0.75,0.25,0.0,0.0
6227,GDS_wide2_2437,0.0,0.875,0.125,0.0,0.0
6228,GDS_wide2_2438,0.0,1.0,0.0,0.0,0.0
6229,GDS_wide2_244,0.375,0.625,0.0,0.0,0.0
6230,GDS_wide2_2440,0.625,0.375,0.0,0.0,0.0
6231,GDS_wide2_2443,0.125,0.75,0.125,0.0,0.0
6232,GDS_wide2_2447,0.625,0.375,0.0,0.0,0.0
6233,GDS_wide2_2448,0.0,0.25,0.125,0.0,0.625
6234,GDS_wide2_2449,0.0833333333333,0.0,0.708333333333,0.208333333333,0.0
6235,GDS_wide2_2450,0.625,0.125,0.0,0.25,0.0
6236,GDS_wide2_2459,0.25,0.0,0.0,0.75,0.0
6237,GDS_wide2_2460,0.875,0.0,0.0,0.125,0.0
6238,GDS_wide2_2462,0.0,0.25,0.75,0.0,0.0
6239,GDS_wide2_2463,0.0,1.0,0.0,0.0,0.0
6240,GDS_wide2_2464,0.875,0.0,0.0,0.125,0.0
6241,GDS_wide2_2465,0.333333333333,0.583333333333,0.0833333333333,0.0,0.0
6242,GDS_wide2_2467,0.0,1.0,0.0,0.0,0.0
6243,GDS_wide2_2469,0.625,0.25,0.125,0.0,0.0
6244,GDS_wide2_2470,0.5,0.5,0.0,0.0,0.0
6245,GDS_wide2_2472,0.25,0.25,0.5,0.0,0.0
6246,GDS_wide2_2474,0.0,0.25,0.75,0.0,0.0
6247,GDS_wide2_2475,1.0,0.0,0.0,0.0,0.0
6248,GDS_wide2_2479,0.125,0.75,0.125,0.0,0.0
6249,GDS_wide2_2481,0.125,0.875,0.0,0.0,0.0
6250,GDS_wide2_2482,0.0,0.5,0.0,0.0,0.5
6251,GDS_wide2_2483,0.0,0.25,0.75,0.0,0.0
6252,GDS_wide2_2487,0.25,0.25,0.5,0.0,0.0
6253,GDS_wide2_2488,0.0,0.0,1.0,0.0,0.0
6254,GDS_wide2_2489,0.0,0.125,0.875,0.0,0.0
6255,GDS_wide2_249,0.25,0.0,0.0,0.75,0.0
6256,GDS_wide2_2490,0.0,1.0,0.0,0.0,0.0
6257,GDS_wide2_2491,0.625,0.125,0.0,0.25,0.0
6258,GDS_wide2_2492,0.0,1.0,0.0,0.0,0.0
6259,GDS_wide2_2493,0.0,0.25,0.75,0.0,0.0
6260,GDS_wide2_2495,0.5,0.5,0.0,0.0,0.0
6261,GDS_wide2_2497,0.625,0.125,0.0,0.25,0.0
6262,GDS_wide2_250,0.875,0.0,0.0,0.125,0.0
6263,GDS_wide2_2502,0.25,0.75,0.0,0.0,0.0
6264,GDS_wide2_2503,0.625,0.375,0.0,0.0,0.0
6265,GDS_wide2_2505,1.0,0.0,0.0,0.0,0.0
6266,GDS_wide2_2508,0.0,1.0,0.0,0.0,0.0
6267,GDS_wide2_2509,0.375,0.625,0.0,0.0,0.0
6268,GDS_wide2_251,0.0,0.75,0.25,0.0,0.0
6269,GDS_wide2_2511,0.125,0.875,0.0,0.0,0.0
6270,GDS_wide2_2512,0.5,0.5,0.0,0.0,0.0
6271,GDS_wide2_2513,0.125,0.875,0.0,0.0,0.0
6272,GDS_wide2_2514,0.0,0.75,0.25,0.0,0.0
6273,GDS_wide2_2516,0.125,0.875,0.0,0.0,0.0
6274,GDS_wide2_2519,0.125,0.875,0.0,0.0,0.0
6275,GDS_wide2_2521,0.25,0.625,0.125,0.0,0.0
6276,GDS_wide2_2524,0.875,0.0,0.0,0.125,0.0
6277,GDS_wide2_2527,0.375,0.625,0.0,0.0,0.0
6278,GDS_wide2_2529,0.0,0.5,0.5,0.0,0.0
6279,GDS_wide2_253,0.25,0.75,0.0,0.0,0.0
6280,GDS_wide2_2530,0.0,0.875,0.125,0.0,0.0
6281,GDS_wide2_2531,0.625,0.375,0.0,0.0,0.0
6282,GDS_wide2_2534,0.208333333333,0.708333333333,0.0833333333333,0.0,0.0
6283,GDS_wide2_2537,0.0,1.0,0.0,0.0,0.0
6284,GDS_wide2_2538,0.0,0.0,0.0,1.0,0.0
6285,GDS_wide2_2544,0.5,0.0,0.0,0.5,0.0
6286,GDS_wide2_2548,1.0,0.0,0.0,0.0,0.0
6287,GDS_wide2_2555,0.0,1.0,0.0,0.0,0.0
6288,GDS_wide2_2558,0.875,0.0,0.0,0.125,0.0
6289,GDS_wide2_2559,1.0,0.0,0.0,0.0,0.0
6290,GDS_wide2_256,0.875,0.0,0.0,0.125,0.0
6291,GDS_wide2_2560,0.0,1.0,0.0,0.0,0.0
6292,GDS_wide2_2561,0.25,0.75,0.0,0.0,0.0
6293,GDS_wide2_2562,0.0,0.5,0.5,0.0,0.0
6294,GDS_wide2_2566,0.375,0.625,0.0,0.0,0.0
6295,GDS_wide2_257,0.0,0.875,0.125,0.0,0.0
6296,GDS_wide2_2576,0.625,0.25,0.125,0.0,0.0
6297,GDS_wide2_258,0.25,0.5,0.25,0.0,0.0
6298,GDS_wide2_2583,0.125,0.375,0.5,0.0,0.0
6299,GDS_wide2_2585,0.125,0.5,0.375,0.0,0.0
6300,GDS_wide2_2587,0.0,0.5,0.5,0.0,0.0
6301,GDS_wide2_2588,0.0,1.0,0.0,0.0,0.0
6302,GDS_wide2_2591,0.375,0.5,0.0,0.125,0.0
6303,GDS_wide2_2596,0.0,1.0,0.0,0.0,0.0
6304,GDS_wide2_2598,0.0,0.25,0.75,0.0,0.0
6305,GDS_wide2_2599,1.0,0.0,0.0,0.0,0.0
6306,GDS_wide2_260,0.0,0.25,0.75,0.0,0.0
6307,GDS_wide2_2600,0.75,0.25,0.0,0.0,0.0
6308,GDS_wide2_2602,0.125,0.875,0.0,0.0,0.0
6309,GDS_wide2_2603,0.125,0.75,0.125,0.0,0.0
6310,GDS_wide2_2604,0.333333333333,0.0833333333333,0.583333333333,0.0,0.0
6311,GDS_wide2_2609,0.5,0.5,0.0,0.0,0.0
6312,GDS_wide2_261,0.0,0.0,1.0,0.0,0.0
6313,GDS_wide2_2612,0.25,0.25,0.5,0.0,0.0
6314,GDS_wide2_2614,0.0,0.25,0.75,0.0,0.0
6315,GDS_wide2_2615,0.0,0.875,0.125,0.0,0.0
6316,GDS_wide2_2616,0.125,0.125,0.75,0.0,0.0
6317,GDS_wide2_2617,0.125,0.125,0.75,0.0,0.0
6318,GDS_wide2_2618,0.0,0.375,0.625,0.0,0.0
6319,GDS_wide2_2620,0.0,0.375,0.625,0.0,0.0
6320,GDS_wide2_2621,0.0,0.25,0.75,0.0,0.0
6321,GDS_wide2_2622,0.75,0.25,0.0,0.0,0.0
6322,GDS_wide2_2627,0.625,0.375,0.0,0.0,0.0
6323,GDS_wide2_2629,0.0,0.25,0.75,0.0,0.0
6324,GDS_wide2_263,0.0,0.5,0.5,0.0,0.0
6325,GDS_wide2_2638,1.0,0.0,0.0,0.0,0.0
6326,GDS_wide2_264,0.0,1.0,0.0,0.0,0.0
6327,GDS_wide2_2643,0.5,0.5,0.0,0.0,0.0
6328,GDS_wide2_2644,0.5,0.5,0.0,0.0,0.0
6329,GDS_wide2_2645,0.125,0.875,0.0,0.0,0.0
6330,GDS_wide2_2646,0.625,0.375,0.0,0.0,0.0
6331,GDS_wide2_2647,0.0,0.625,0.375,0.0,0.0
6332,GDS_wide2_2648,0.0,0.0,0.0,1.0,0.0
6333,GDS_wide2_2649,0.25,0.75,0.0,0.0,0.0
6334,GDS_wide2_265,0.0,1.0,0.0,0.0,0.0
6335,GDS_wide2_2650,0.333333333333,0.583333333333,0.0833333333333,0.0,0.0
6336,GDS_wide2_2651,0.375,0.125,0.5,0.0,0.0
6337,GDS_wide2_2652,0.375,0.625,0.0,0.0,0.0
6338,GDS_wide2_2653,0.625,0.375,0.0,0.0,0.0
6339,GDS_wide2_2655,0.0,0.25,0.75,0.0,0.0
6340,GDS_wide2_2656,0.0,1.0,0.0,0.0,0.0
6341,GDS_wide2_2659,0.875,0.125,0.0,0.0,0.0
6342,GDS_wide2_266,0.0,0.5,0.5,0.0,0.0
6343,GDS_wide2_2660,1.0,0.0,0.0,0.0,0.0
6344,GDS_wide2_2662,0.0,0.5,0.5,0.0,0.0
6345,GDS_wide2_2663,0.25,0.75,0.0,0.0,0.0
6346,GDS_wide2_2668,0.375,0.625,0.0,0.0,0.0
6347,GDS_wide2_2669,0.25,0.125,0.625,0.0,0.0
6348,GDS_wide2_267,0.25,0.0,0.5,0.0,0.25
6349,GDS_wide2_2670,0.25,0.75,0.0,0.0,0.0
6350,GDS_wide2_2673,0.125,0.875,0.0,0.0,0.0
6351,GDS_wide2_2674,0.25,0.625,0.125,0.0,0.0
6352,GDS_wide2_2676,0.0,1.0,0.0,0.0,0.0
6353,GDS_wide2_2678,0.0,1.0,0.0,0.0,0.0
6354,GDS_wide2_2681,0.125,0.875,0.0,0.0,0.0
6355,GDS_wide2_2685,0.25,0.5,0.25,0.0,0.0
6356,GDS_wide2_2687,0.25,0.75,0.0,0.0,0.0
6357,GDS_wide2_2688,0.125,0.75,0.125,0.0,0.0
6358,GDS_wide2_2689,0.208333333333,0.708333333333,0.0833333333333,0.0,0.0
6359,GDS_wide2_269,0.0,0.25,0.75,0.0,0.0
6360,GDS_wide2_2690,0.875,0.125,0.0,0.0,0.0
6361,GDS_wide2_2691,0.0,0.5,0.5,0.0,0.0
6362,GDS_wide2_2692,0.0,0.625,0.375,0.0,0.0
6363,GDS_wide2_2696,0.75,0.0,0.0,0.0,0.25
6364,GDS_wide2_270,0.0,0.75,0.25,0.0,0.0
6365,GDS_wide2_2700,0.208333333333,0.708333333333,0.0833333333333,0.0,0.0
6366,GDS_wide2_2701,1.0,0.0,0.0,0.0,0.0
6367,GDS_wide2_2703,0.25,0.5,0.25,0.0,0.0
6368,GDS_wide2_2705,0.75,0.25,0.0,0.0,0.0
6369,GDS_wide2_271,0.75,0.0,0.25,0.0,0.0
6370,GDS_wide2_2711,0.25,0.5,0.25,0.0,0.0
6371,GDS_wide2_2712,0.375,0.625,0.0,0.0,0.0
6372,GDS_wide2_2715,0.875,0.0,0.0,0.125,0.0
6373,GDS_wide2_2720,0.875,0.125,0.0,0.0,0.0
6374,GDS_wide2_2727,0.875,0.125,0.0,0.0,0.0
6375,GDS_wide2_273,0.833333333333,0.0833333333333,0.0,0.0833333333333,0.0
6376,GDS_wide2_2732,0.0,1.0,0.0,0.0,0.0
6377,GDS_wide2_2738,0.25,0.75,0.0,0.0,0.0
6378,GDS_wide2_2739,0.25,0.75,0.0,0.0,0.0
6379,GDS_wide2_274,1.0,0.0,0.0,0.0,0.0
6380,GDS_wide2_2740,0.0,0.875,0.125,0.0,0.0
6381,GDS_wide2_2741,0.125,0.25,0.625,0.0,0.0
6382,GDS_wide2_2743,0.0,0.75,0.25,0.0,0.0
